Record ID,Store Name,Store Street Address,Additional Address,City,State,Zip Code,Zip4,County,Store Type,Latitude,Longitude,Incentive Program,Grantee Name
1251923,Carana Hill,321 Goodrich St,,Hamden,CT,6517,3122,NEW HAVEN,Convenience Store,41.335659,-72.931656,,
1568152,Citgo,1312 Whitney Ave,,Hamden,CT,6517,2400,NEW HAVEN,Convenience Store,41.348701,-72.913727,,
663877,CVS PHARMACY  775,2045 Dixwell Ave,,Hamden,CT,6514,2405,NEW HAVEN,Other,41.367413,-72.920502,,
1410100,CVS Pharmacy CVS11081,1245 Dixwell Ave,,Hamden,CT,6514,4132,NEW HAVEN,Other,41.346962,-72.93158,,
1521208,Dixwell Deli & Convenience Llc,2460 Dixwell Ave,,Hamden,CT,6514,1800,NEW HAVEN,Convenience Store,41.377808,-72.915276,,
1023471,Dollar General 13331,1926 State St,,Hamden,CT,6517,3820,NEW HAVEN,Other,41.334885,-72.90049,,
1601727,Dollar General 25503,4107 Whitney Ave,,Hamden,CT,6518,1426,NEW HAVEN,Other,41.441319,-72.910667,,
856896,DOLLAR TREE 3474,2300 Dixwell Ave,Ste B,Hamden,CT,6514,2108,NEW HAVEN,Other,41.37212,-72.91748,,
1425001,E Hampton Grocery,1978 State St,,Hamden,CT,6517,3829,NEW HAVEN,Convenience Store,41.33604,-72.900177,,
884434,Family Dollar 8061,1245 Dixwell Ave,Ste 1,Hamden,CT,6514,4132,NEW HAVEN,Other,41.346535,-72.933731,,
1585914,Hamden Super Market & Halal Meat,1555 Dixwell Ave,,Hamden,CT,6514,3601,NEW HAVEN,Convenience Store,41.35471,-72.928604,,
1360861,Hindinger Farm Llc,810 Dunbar Hill Rd,,Hamden,CT,6514,1418,NEW HAVEN,Farmers and Markets,41.379341,-72.946739,,
1386917,Ihab Llc,1671 Whitney Ave,,Hamden,CT,6517,1928,NEW HAVEN,Convenience Store,41.360077,-72.909531,,
1070915,Krauszers  (660) 660,3300 Whitney Ave,Ste 1,Hamden,CT,6518,1937,NEW HAVEN,Convenience Store,41.414429,-72.902313,,
820082,Krauszers Food Store,36 Fairview Ave,,Hamden,CT,6514,4802,NEW HAVEN,Convenience Store,41.339298,-72.941238,,
1367884,Lina's Place,119 Sanford St,,Hamden,CT,6514,1741,NEW HAVEN,Grocery Store,41.381985,-72.916664,,
1181910,Minute Mart,280 Circular Ave,,Hamden,CT,6514,4053,NEW HAVEN,Convenience Store,41.353809,-72.936378,,
897548,Motherland Market,897 Dixwell Ave,,Hamden,CT,6514,5040,NEW HAVEN,Other,41.337658,-72.935143,,
780579,PriceRite of Hamden 301,1869 Dixwell Ave,,Hamden,CT,6514,3145,NEW HAVEN,Super Store,41.362675,-72.92382,,
950087,Shoprite Of Hamden 324,2100 Dixwell Ave,,Hamden,CT,6514,,NEW HAVEN,Super Store,41.368408,-72.919899,,
546374,Snack Plus,75 Putnam Ave,,Hamden,CT,6517,2827,NEW HAVEN,Convenience Store,41.345665,-72.915146,,
411316,Stop & Shop 600,2335 Dixwell Ave,Ste 1,Hamden,CT,6514,2100,NEW HAVEN,Supermarket,41.373684,-72.916351,,
1364882,Thyme And Season Llc,3040 Whitney Ave,,Hamden,CT,6518,2351,NEW HAVEN,Other,41.405804,-72.899101,,
1292604,Us1 Petrol,1290 Dixwell Ave,,Hamden,CT,6514,4119,NEW HAVEN,Convenience Store,41.34827,-72.932899,,
907308,Walgreens 02410,1697 Whitney Ave,Ste 3,Hamden,CT,6517,1936,NEW HAVEN,Other,41.360462,-72.908615,,
907313,Walgreens 05406,1191 Dixwell Ave,,Hamden,CT,6514,4733,NEW HAVEN,Other,41.345661,-72.934036,,
907327,Walgreens 09101,2505 Whitney Ave,,Hamden,CT,6518,3019,NEW HAVEN,Other,41.38763,-72.900337,,
659816,Walmart 3545,2300 Dixwell Ave,Ste 1,Hamden,CT,6514,2108,NEW HAVEN,Super Store,41.37212,-72.91748,,
1507488,Wheels 181,1624 Dixwell Ave,,Hamden,CT,6514,3614,NEW HAVEN,Convenience Store,41.356705,-72.928024,,
1326459,Z & Z Food Store Inc,2008 Whitney Ave,,Hamden,CT,6517,1025,NEW HAVEN,Convenience Store,41.371559,-72.906189,,
1427925,1250 Park Food Corp/ Key Food,1250 Park St,,Hartford,CT,6106,2209,HARTFORD,Supermarket,41.759064,-72.697716,,
1517847,2 Cuzns,290 Bellevue St,,Hartford,CT,6120,2103,HARTFORD,Convenience Store,41.784233,-72.672691,,
905999,5 Star Farmers Market,475 Flatbush Ave,,Hartford,CT,6106,3728,HARTFORD,Grocery Store,41.742695,-72.71122,,
489596,704 Meat Center Inc,704 Park St,,Hartford,CT,6106,4625,HARTFORD,Supermarket,41.758129,-72.68869,,
1393285,7-eleven 32957C,2120 Park St,,Hartford,CT,6106,2026,HARTFORD,Convenience Store,41.75684,-72.714607,,
1599773,Aida's Grocery,177 Albany Ave,,Hartford,CT,6120,2805,HARTFORD,Convenience Store,41.775421,-72.679932,,
1505276,Albany Food Mart,215 Albany Ave,,Hartford,CT,6120,2805,HARTFORD,Convenience Store,41.775749,-72.680458,,
835331,Albany Grocery,1160 Albany Ave,,Hartford,CT,6112,2316,HARTFORD,Convenience Store,41.782051,-72.695786,,
1380184,Alexis Super Deli,431 Zion St,,Hartford,CT,6106,3035,HARTFORD,Grocery Store,41.753002,-72.69352,,
1477205,Alia Grocery Llc,80 Main St,,Hartford,CT,6106,1805,HARTFORD,Convenience Store,41.756428,-72.674911,,
1378306,America Grocery,206 1/2 Mather St,,Hartford,CT,6112,2418,HARTFORD,Grocery Store,41.780525,-72.685341,,
1578668,A&m Grocery,2 Baldwin St,,Hartford,CT,6114,3001,HARTFORD,Convenience Store,41.734875,-72.677948,,
949945,Amigo Market & Deli,527 Farmington Ave,,Hartford,CT,6105,3048,HARTFORD,Convenience Store,41.766384,-72.709435,,
1128469,Anamil Grocery,546 Park St,,Hartford,CT,6106,1526,HARTFORD,Grocery Store,41.758224,-72.68576,,
1482250,Angel Grocery Smoke Shop,636 Park St,,Hartford,CT,6106,4615,HARTFORD,Convenience Store,41.758266,-72.68734,,
1134441,Baltyk European Deli,731 Wethersfield Ave,,Hartford,CT,6114,3105,HARTFORD,Convenience Store,41.735996,-72.670761,,
1525709,Blue Five Corners,214 Westland St,,Hartford,CT,6112,2010,HARTFORD,Convenience Store,41.791664,-72.681686,,
1153181,Blue Mini Market,205 Barbour St,,Hartford,CT,6120,1702,HARTFORD,Convenience Store,41.790958,-72.677963,,
1356050,Bmd Grocery 1,594 Broad St,,Hartford,CT,6106,4664,HARTFORD,Convenience Store,41.761311,-72.686783,,
1397313,Boricua Market,183 Lawrence St,,Hartford,CT,6106,4609,HARTFORD,Convenience Store,41.761166,-72.687927,,
788986,BOSNA MARKET,547 Franklin Ave,,Hartford,CT,6114,3019,HARTFORD,Grocery Store,41.733662,-72.674728,,
1028240,Bravo Supermarket,1291 Albany Ave,Ste 1,Hartford,CT,6112,2162,HARTFORD,Supermarket,41.782837,-72.698181,,
680057,Bravo Supermarket,685 Maple Ave,,Hartford,CT,6114,1856,HARTFORD,Supermarket,41.741776,-72.683502,,
1133528,Broadstreet Mart,1180 Broad St,,Hartford,CT,6106,2314,HARTFORD,Convenience Store,41.753281,-72.687073,,
971715,Bueno Grocery,100 Park St,,Hartford,CT,6106,2524,HARTFORD,Convenience Store,41.75753,-72.677597,,
1435748,Capital Mini Market,397 Capitol Ave,,Hartford,CT,6106,1414,HARTFORD,Convenience Store,41.763657,-72.688774,,
902285,Caribbean Import Products LLC/dba Uptown Foods,3155 Main St,Ste 1,Hartford,CT,6120,1408,HARTFORD,Grocery Store,41.794235,-72.664589,,
1066044,Carlas Supermarket,660 Blue Hills Ave,,Hartford,CT,6112,1207,HARTFORD,Supermarket,41.805103,-72.695099,,
1434365,Carlos Supermarket,198 Farmington Ave,,Hartford,CT,6105,3602,HARTFORD,Supermarket,41.768005,-72.694321,,
1504033,Casa Brasil Groceries,1863 Park St,,Hartford,CT,6106,2121,HARTFORD,Grocery Store,41.75642,-72.709686,,
1411595,Christina Grocery 1,227 Sisson Ave,,Hartford,CT,6105,3109,HARTFORD,Convenience Store,41.765015,-72.707413,,
1491367,Ciales Grocery Ii,238 Franklin Ave,,Hartford,CT,6114,1847,HARTFORD,Convenience Store,41.744255,-72.676231,,
1530848,Cintron Supermarket,302 Farmington Ave,,Hartford,CT,6105,3302,HARTFORD,Grocery Store,41.768074,-72.699066,,
1527744,Citgo New Britain,888 New Britain Ave,,Hartford,CT,6106,3921,HARTFORD,Convenience Store,41.732159,-72.713173,,
1500621,Comerio Deli,307 Zion St,,Hartford,CT,6106,3032,HARTFORD,Convenience Store,41.749687,-72.694145,,
1502677,Connecticut Old State House Farmers Market,800 Main St,,Hartford,CT,6103,2301,HARTFORD,Farmers and Markets,41.766094,-72.672707,,
1554719,Cortes Market Llc,132 Homestead Ave,,Hartford,CT,6112,2339,HARTFORD,Convenience Store,41.777187,-72.692123,,
804348,CROSS ROADS SUPERMARKET,1062 Albany Ave,,Hartford,CT,6112,2314,HARTFORD,Grocery Store,41.781307,-72.693848,,
1289458,C Town Supermarket,1744 Park St,,Hartford,CT,6106,2134,HARTFORD,Supermarket,41.75703,-72.707489,,
789152,C-TOWN SUPERMARKET,394 New Britain Ave,,Hartford,CT,6106,3832,HARTFORD,Grocery Store,41.740288,-72.695976,,
582493,C-TOWN SUPERMARKET,165 Wethersfield Ave,,Hartford,CT,6114,1114,HARTFORD,Super Store,41.751217,-72.674026,,
1283731,CVS Pharmacy 1183,777 Main St,,Hartford,CT,6103,,HARTFORD,Other,41.765961,-72.673325,,
446890,CVS Pharmacy 1948,690 Wethersfield Ave,,Hartford,CT,6114,1930,HARTFORD,Other,41.737137,-72.670975,,
1087594,CVS Pharmacy 5263,150 Washington St,,Hartford,CT,6106,4405,HARTFORD,Other,41.758347,-72.682228,,
436892,CVS PHARMACY  840,908 Maple Ave,,Hartford,CT,6114,2723,HARTFORD,Other,41.734447,-72.687141,,
751549,CVS PHARMACY INC. 2099,479 Blue Hills Ave,,Hartford,CT,6112,1514,HARTFORD,Other,41.799114,-72.695404,,
1382167,Danby's Gulf,1127 Capitol Ave,,Hartford,CT,6106,1049,HARTFORD,Convenience Store,41.759926,-72.714912,,
1584497,Delta Food And Fuel,923 Maple Ave,,Hartford,CT,6114,2730,HARTFORD,Convenience Store,41.734142,-72.687805,,
1602790,D Mart,3250 Main St,,Hartford,CT,6120,1133,HARTFORD,Convenience Store,41.795788,-72.66304,,
1148445,Dollar General 15316,281 Barbour St,,Hartford,CT,6120,1705,HARTFORD,Other,41.793274,-72.678162,,
1267418,Dollar General Store 16704,649 Wethersfield Ave,,Hartford,CT,6114,1928,HARTFORD,Other,41.73819,-72.671394,,
849160,DOLLAR TREE 3583,495 William Shorty Campbell St,,Hartford,CT,6106,3401,HARTFORD,Other,41.741337,-72.709801,,
1282560,Dollar Tree 7210,1200 Park St,Ste E,Hartford,CT,6106,,HARTFORD,Other,41.758339,-72.697601,,
1486676,Dollar Tree 9016,315 Franklin Ave,,Hartford,CT,6114,1851,HARTFORD,Other,41.741692,-72.676636,,
1208998,Edward Grocery Llc,651 Albany Ave,,Hartford,CT,6112,2334,HARTFORD,Convenience Store,41.778465,-72.687569,,
1239115,Edwin Market,1093 Broad St,,Hartford,CT,6106,2310,HARTFORD,Convenience Store,41.754574,-72.687386,,
1024979,El Morro Supermarket,158 Hillside Ave,,Hartford,CT,6106,3526,HARTFORD,Grocery Store,41.748547,-72.698036,,
1385168,El Patio Groceries Deli,152 Franklin Ave,,Hartford,CT,6114,1332,HARTFORD,Grocery Store,41.747417,-72.676826,,
1397286,Enax Supermarket,178 Ashley St,,Hartford,CT,6105,1309,HARTFORD,Grocery Store,41.775108,-72.695045,,
764664,ERNIE'S MARKET LLC,236 Albany Ave,,Hartford,CT,6120,2806,HARTFORD,Convenience Store,41.776249,-72.680519,,
1574765,Essential Health Natural Foods Market,266 Prospect Ave,,Hartford,CT,6106,2028,HARTFORD,Grocery Store,41.754181,-72.714447,,
1550705,Express Food And Smoke Shop,614 Asylum Ave,,Hartford,CT,6105,3836,HARTFORD,Convenience Store,41.768738,-72.684685,,
976400,Family Dollar 8282,1200 Park St,Ste 3,Hartford,CT,6106,2262,HARTFORD,Other,41.758377,-72.697823,,
1061560,Family Dollar 8966,426 Park St,,Hartford,CT,6106,1525,HARTFORD,Other,41.758018,-72.683479,,
1074054,Family Dollar 9207,615 Blue Hills Ave,,Hartford,CT,6112,1267,HARTFORD,Other,41.803535,-72.695259,,
906393,Family Dollar Store 5055,190 Farmington Ave,,Hartford,CT,6105,3602,HARTFORD,Other,41.767849,-72.694054,,
906404,Family Dollar Store 5565,1870 Main St,Ste 1,Hartford,CT,6120,2360,HARTFORD,Other,41.780193,-72.676094,,
906407,Family Dollar Store 5589,435 Franklin Ave,,Hartford,CT,6114,2517,HARTFORD,Other,41.737514,-72.675415,,
1502555,Farmers Market At Broad St,563 Broad St,,Hartford,CT,6106,1402,HARTFORD,Farmers and Markets,41.761791,-72.686859,,
886081,Friendly Food Mart,867 Wethersfield Ave,,Hartford,CT,6114,3126,HARTFORD,Convenience Store,41.732254,-72.66993,,
1566828,Gees Spot Corner Store 1,130 Hillside Ave,,Hartford,CT,6106,3020,HARTFORD,Convenience Store,41.749424,-72.697769,,
1393438,Green Grocery Llc,57 Fairmount St,,Hartford,CT,6120,2616,HARTFORD,Grocery Store,41.77747,-72.681511,,
1575195,Guerrero Market,216 Hamilton St,,Hartford,CT,6106,2957,HARTFORD,Convenience Store,41.754005,-72.703094,,
1279729,Hartford F.L.  Roberts 06001,140 Weston St,,Hartford,CT,6120,1512,HARTFORD,Convenience Store,41.790405,-72.661301,,
843362,Hartford Food Land,831 Maple Ave,,Hartford,CT,6114,2323,HARTFORD,Convenience Store,41.7369,-72.686218,,
1476663,Hartford Food Mart,901 Main St,,Hartford,CT,6103,1203,HARTFORD,Convenience Store,41.767639,-72.673592,,
1472237,Hartford Xpressmart,519 Farmington Ave,,Hartford,CT,6105,3105,HARTFORD,Convenience Store,41.766068,-72.709023,,
1221619,HC Investments LLC/Alegria Grocery,4 Martin St,,Hartford,CT,6120,2025,HARTFORD,Convenience Store,41.785809,-72.681129,,
1552917,Herrera Grocery,1081 Capitol Ave,,Hartford,CT,6106,1016,HARTFORD,Convenience Store,41.759907,-72.713402,,
1152366,Homestead Farmers Market,255 Homestead Ave,,Hartford,CT,6112,2392,HARTFORD,Farmers and Markets,41.778404,-72.697197,,
1536236,Hot Corner Market,717 Albany Ave,,Hartford,CT,6112,2305,HARTFORD,Convenience Store,41.778755,-72.688805,,
1130669,Jamears Market Llc,335 Capitol Ave,,Hartford,CT,6106,1412,HARTFORD,Convenience Store,41.763409,-72.687157,,
1284604,Jr Supermarket 2,224 Capen St,,Hartford,CT,6112,1901,HARTFORD,Grocery Store,41.78616,-72.683228,,
1215564,Jr Supermarket Llc,194 Westland St,,Hartford,CT,6120,1837,HARTFORD,Grocery Store,41.791191,-72.680725,,
1462236,J & S Market,859 Albany Ave,,Hartford,CT,6112,2308,HARTFORD,Convenience Store,41.779812,-72.690964,,
1573221,Kien Market.,1801 Park St,,Hartford,CT,6106,2121,HARTFORD,Grocery Store,41.756607,-72.708527,,
1491511,La Loma Llc,487 Zion St,,Hartford,CT,6106,2350,HARTFORD,Convenience Store,41.754601,-72.693314,,
1365425,La Parada Market Rd,432 New Britain Ave,,Hartford,CT,6106,3832,HARTFORD,Convenience Store,41.739628,-72.697136,,
613032,LAST STOP MARKET,427 Wethersfield Ave,,Hartford,CT,6114,1416,HARTFORD,Convenience Store,41.744164,-72.673035,,
1527374,Liam Super Deli,2383 Main St,,Hartford,CT,6120,1902,HARTFORD,Convenience Store,41.787125,-72.673973,,
1509038,Local Deli And Creamers,21 Asylum St,,Hartford,CT,6103,2208,HARTFORD,Convenience Store,41.766453,-72.67366,,
1541571,Los Primos Mini Market,452 Franklin Ave,,Hartford,CT,6114,2943,HARTFORD,Grocery Store,41.736904,-72.674942,,
1548425,L & P Market,237 Preston St,,Hartford,CT,6114,2453,HARTFORD,Convenience Store,41.738316,-72.682732,,
1554442,Maple Grocery,736 Maple Ave,,Hartford,CT,6114,2314,HARTFORD,Convenience Store,41.739864,-72.684006,,
1512493,Maple Mini Market,455 Maple Ave,,Hartford,CT,6114,1214,HARTFORD,Convenience Store,41.746834,-72.681053,,
1029581,Mario Grocery,252 Farmington Ave,,Hartford,CT,6105,3501,HARTFORD,Convenience Store,41.768089,-72.696869,,
431039,MARTINEZ MINI MARKET,110 South St,,Hartford,CT,6114,2904,HARTFORD,Grocery Store,41.735367,-72.675903,,
1486837,Maruti Mart Inc,125 Weston St,,Hartford,CT,6120,1511,HARTFORD,Convenience Store,41.789749,-72.662598,,
1420725,Melo Mini Market,880 Park St,,Hartford,CT,6106,2330,HARTFORD,Grocery Store,41.758408,-72.691902,,
683589,Melo Mini Market,517 Albany Ave,,Hartford,CT,6120,2507,HARTFORD,Convenience Store,41.777794,-72.68541,,
1586484,Mercado Da Carne & Supermarket 2 LLC,2074 Park St,,Hartford,CT,6106,2051,HARTFORD,Grocery Store,41.756672,-72.713661,,
1585931,Mhf Food Mart,634 Wethersfield Ave,,Hartford,CT,6114,1967,HARTFORD,Convenience Store,41.73872,-72.671082,,
427666,Mikes WI American Grocery,451 Wethersfield Ave,,Hartford,CT,6114,1933,HARTFORD,Grocery Store,41.743359,-72.672882,,
1406862,Mini Mart,477 Wethersfield Ave,,Hartford,CT,6114,1933,HARTFORD,Convenience Store,41.742672,-72.672691,,
1430128,Mori Grocery,463A Franklin Ave,,Hartford,CT,6114,2909,HARTFORD,Grocery Store,41.736591,-72.675247,,
1567437,My Food Market,20 Greenfield St,,Hartford,CT,6112,1923,HARTFORD,Convenience Store,41.783512,-72.6847,,
862112,My Food Market 3,65 Madison Ave,,Hartford,CT,6106,2019,HARTFORD,Convenience Store,41.753593,-72.711365,,
1192413,NBA Super Deli 1,99 New Britain Ave,,Hartford,CT,6106,3308,HARTFORD,Convenience Store,41.745388,-72.686325,,
1540182,New York Deli Guys,750 Main St,,Hartford,CT,6103,2703,HARTFORD,Convenience Store,41.765511,-72.673103,,
1166578,New York Deli & Market,1 Constitution Plz,,Hartford,CT,6103,1803,HARTFORD,Convenience Store,41.76564,-72.66954,,
1010865,NMD LLC,351 Woodland St,,Hartford,CT,6112,2150,HARTFORD,Convenience Store,41.778984,-72.697693,,
1357776,Noble,131 Buckingham St,,Hartford,CT,6106,1740,HARTFORD,Convenience Store,41.760368,-72.677559,,
858031,North End Farmers Market,80 Coventry St,,Hartford,CT,6112,1519,HARTFORD,Farmers and Markets,41.798611,-72.690018,,
887488,Nunez Mini Market LLC,679 Blue Hills Ave,,Hartford,CT,6112,1209,HARTFORD,Convenience Store,41.805847,-72.695618,,
1276223,One Stop Albany,949 Albany Ave,,Hartford,CT,6112,2311,HARTFORD,Convenience Store,41.780479,-72.692497,,
1317836,On The Go,33 Charter Oak Ave,,Hartford,CT,6106,1801,HARTFORD,Convenience Store,41.759426,-72.674103,,
1345812,Paradise Supermarket,1480 Albany Ave,,Hartford,CT,6112,2113,HARTFORD,Grocery Store,41.783752,-72.701286,,
1461223,Park Gas And Food,1620 Park St,,Hartford,CT,6106,2131,HARTFORD,Convenience Store,41.757637,-72.705727,,
749222,People's Plaza,1631 Main St,,Hartford,CT,6120,2722,HARTFORD,Grocery Store,41.776646,-72.676537,,
1527048,Pride 628,10 Jennings Rd,,Hartford,CT,6120,1602,HARTFORD,Convenience Store,41.787422,-72.655724,,
1013682,Rainbow Variety Store,1129 Albany Ave,,Hartford,CT,6112,2315,HARTFORD,Grocery Store,41.78178,-72.695396,,
860032,R & D Service Center Food Mart,550 Albany Ave,,Hartford,CT,6112,2301,HARTFORD,Convenience Store,41.778072,-72.685982,,
1528365,Rey De Reyes LLC,1380 Albany Ave,,Hartford,CT,6112,2108,HARTFORD,Convenience Store,41.783527,-72.699364,,
356388,ROMNY MINI MARKET,1892 Broad St,,Hartford,CT,6114,1709,HARTFORD,Grocery Store,41.74115,-72.687187,,
1594012,Rosas's Market,1924 Broad St,,Hartford,CT,6114,2301,HARTFORD,Convenience Store,41.739902,-72.686989,,
1602284,Sam's Food Store,110 Brainard Rd,,Hartford,CT,6114,1600,HARTFORD,Convenience Store,41.737377,-72.659416,,
303917,Sams Food Store,472 Farmington Ave,,Hartford,CT,6105,4423,HARTFORD,Convenience Store,41.767345,-72.706802,,
1516847,Sams Food Stores,675 Wethersfield Ave,,Hartford,CT,6114,1929,HARTFORD,Convenience Store,41.73737,-72.671654,,
1589897,Sams Food Stores,611 Maple Ave,,Hartford,CT,6114,1276,HARTFORD,Convenience Store,41.743973,-72.682579,,
1254680,Sams Food Stores 1036,106 Sisson Ave,,Hartford,CT,6106,1158,HARTFORD,Convenience Store,41.760925,-72.706543,,
1462085,Save A Lot 824,1888 Main St,,Hartford,CT,6120,2357,HARTFORD,Super Store,41.780689,-72.675453,,
344650,SOL DE BORINQUEN,711 Park St,,Hartford,CT,6106,4613,HARTFORD,Grocery Store,41.758072,-72.688789,,
1493476,Stg Spanish American Grocery Llc,441 Barbour St,,Hartford,CT,6120,1018,HARTFORD,Convenience Store,41.797455,-72.676422,,
696692,Stop & Shop 634,150 New Park Ave,,Hartford,CT,6106,2159,HARTFORD,Supermarket,41.752628,-72.709244,,
1281744,Tejeda Grocery Store Inc,148 Woodland St,,Hartford,CT,6105,1215,HARTFORD,Grocery Store,41.776928,-72.698517,,
1515025,The Greenway Market 1,71 Asylum St,,Hartford,CT,6103,2213,HARTFORD,Grocery Store,41.76656,-72.674477,,
1276207,Trinity Market,543 Zion St,,Hartford,CT,6106,2350,HARTFORD,Convenience Store,41.755947,-72.692513,,
1574553,Two Guys Mart,1978 Main St,,Hartford,CT,6120,2314,HARTFORD,Convenience Store,41.781631,-72.675781,,
730922,Walgreens 18969,1291 Albany Ave,,Hartford,CT,6112,2198,HARTFORD,Other,41.782837,-72.698181,,
635779,WALGREENS 3827,161 Washington St,,Hartford,CT,6106,2464,HARTFORD,Other,41.757317,-72.682457,,
1466076,Wallys Deli And Grill Llc,795 Park St,,Hartford,CT,6106,2331,HARTFORD,Convenience Store,41.757965,-72.690422,,
736546,Walmart 5095,495 Flatbush Ave,,Hartford,CT,6106,3601,HARTFORD,Super Store,41.742535,-72.712273,,
1559583,Webster Market,120 Webster St,,Hartford,CT,6114,1252,HARTFORD,Grocery Store,41.747227,-72.68293,,
999965,West End Farmers Market,385 Farmington Ave,CLEMENS GREEN,Hartford,CT,6105,4419,HARTFORD,Farmers and Markets,41.767075,-72.704399,,
809614,White Hill Market Convenience,237 White St,,Hartford,CT,6106,4369,HARTFORD,Grocery Store,41.734489,-72.69696,,
1479957,Wichy Grocery,720 Broad St,,Hartford,CT,6106,4665,HARTFORD,Convenience Store,41.759682,-72.686897,,
806744,WILLIAMS GROCERY & DELI,247 Sigourney St,,Hartford,CT,6105,1533,HARTFORD,Grocery Store,41.774353,-72.692505,,
1306452,WORLD FISH OF HARTFORD LLC,3155 Main St,,Hartford,CT,6120,1400,HARTFORD,Grocery Store,41.794418,-72.664337,,
1529452,Yudy Grocery,760 Park St,,Hartford,CT,6106,2329,HARTFORD,Convenience Store,41.758324,-72.689682,,
1523995,Zaida Market,584 Franklin Ave,,Hartford,CT,6114,3025,HARTFORD,Convenience Store,41.732521,-72.674149,,
1583651,Zee Star 850,850 Maple Ave,,Hartford,CT,6114,2322,HARTFORD,Convenience Store,41.736607,-72.685707,,
1396585,Country Farms,277 Church Street,,Hebron,CT,6248,,TOLLAND,Convenience Store,41.640972,-72.355011,,
1025645,Country Farms,41 Main St,,Hebron,CT,6248,1539,TOLLAND,Convenience Store,41.660019,-72.361702,,
1055672,CVS 10130,110 Main St,,Hebron,CT,6248,1518,TOLLAND,Other,41.660091,-72.358749,,
1278974,Route 66 Xtra Mart 10057,70 Main St,,Hebron,CT,6248,,TOLLAND,Convenience Store,41.65963,-72.360458,,
630164,TED'S MARKET,127 Main St,,Hebron,CT,6248,1546,TOLLAND,Super Store,41.661064,-72.354111,,
1554996,Dollar General 24402,958 Killingworth Rd,,Higganum,CT,6441,4405,MIDDLESEX,Other,41.432716,-72.558907,,
1009449,Express Food Mart A8,110 Saybrook Rd,,Higganum,CT,6441,4101,MIDDLESEX,Convenience Store,41.503777,-72.573822,,
1456379,Higganum Village Market,311 Saybrook Rd,,Higganum,CT,6441,4106,MIDDLESEX,Other,41.496513,-72.557747,,
1412969,3 Star Enterprise LLC,7 Main St,,Jewett City,CT,6351,2203,NEW LONDON,Convenience Store,41.604752,-71.984657,,
1543113,Bestway Jewett City,211 N Main St,,Jewett City,CT,6351,1827,NEW LONDON,Convenience Store,41.613995,-71.978996,,
1412155,City Food Mart No,69 N Main St,Ste B,Jewett City,CT,6351,2075,NEW LONDON,Convenience Store,41.609081,-71.980072,,
397406,COUNTRY FARMS / Shankar LLC,66 Main St,,Jewett City,CT,6351,2226,NEW LONDON,Convenience Store,41.606083,-71.982155,,
